GENERATED ON,SITE ID,STATUS,Planned Kiosk Type,PPT ID,ADDRESS,CITY,STATE,POSTCODE,BOROUGH,LATITUDE,LONGITUDE,CROSS STREET 1,CROSS STREET 2,CORNER LOCATION,COMMUNITY BOARD,COUNCIL DISTRICT,CENSUS TRACT,NTA,BBL,BIN,INSTALLATION DATE,ACTIVATION DATE,WIFI STATUS,WIFI LAST TS,TABLET STATUS,TABLET LAST TS,PHONE STATUS,DIALER LAST TS,LOCATION
2025-09-20 12:00:00.593,qu-02-146059,Live,Link 1.0,146059,47-43 VERNON BOULEVARD,Queens,NY,11101,Queens,40.74432049,-73.95348371,48 AVENUE,47 ROAD,NE,402,26,4000700,Hunters Point-Sunnyside-West Maspeth,4000450002,4000266,2018-01-16 19:00:00.000,2018-04-23 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74432049, -73.95348371)"
2025-09-20 12:00:00.593,qu-02-146061,Live,Link 1.0,146061,10-50 44 Drive,Queens,NY,11101,Queens,40.748497,-73.949855,11 STREET,10 STREET,SW,402,26,4000700,Hunters Point-Sunnyside-West Maspeth,4000510024,4000429,2018-01-16 19:00:00.000,2018-05-30 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.748497, -73.949855)"
2025-09-20 12:00:00.593,qu-02-154903,Live,Link 1.0,154903,49-01 43 AVENUE,Queens,NY,11377,Queens,40.744716,-73.9154721,43rd Avenue,Skillman Avenue,NE,402,26,null,Hunters Point-Sunnyside-West Maspeth,null,null,2022-09-20 20:00:00.000,2022-10-31 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.744716, -73.9154721)"
2025-09-20 12:00:00.593,qu-02-157852,Live,Link 1.0,157852,50-15 ROOSEVELT AVENUE,Queens,NY,11377,Queens,40.7443305,-73.9140299,51st Street,50th Street,SW,402,26,null,Hunters Point-Sunnyside-West Maspeth,4001380024,null,2023-02-06 19:00:00.000,2023-04-23 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7443305, -73.9140299)"
2025-09-20 12:00:00.593,qu-02-158449,Live,Link 1.0,158449,52-19 QUEENS BOULEVARD,Queens,NY,11377,Queens,40.7426365,-73.912044,53rd Street,52nd Street,NW,402,26,null,Hunters Point-Sunnyside-West Maspeth,null,null,2023-03-28 20:00:00.000,2023-05-24 20:00:00.000,up,2025-09-20 12:00:00.593,down,2025-09-20 12:00:00.593,down,2025-09-20 12:00:00.593,"(40.7426365, -73.912044)"
2025-09-20 12:00:00.593,qu-02-160020,Live,Link 5G,160020,1-50 50 AVENUE,Queens,NY,11101,Queens,40.7432517,-73.9596154,51ST AVENUE,50TH AVENUE,NE,402,26,qu-1,Hunters Point-Sunnyside-West Maspeth,4000067502,4541370,2024-03-06 19:00:00.000,2025-01-13 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7432517, -73.9596154)"
2025-09-20 12:00:00.593,qu-02-160024,Live,Link 5G,160024,4-40 44TH DRIVE,Queens,NY,11101,Queens,40.7492946,-73.954448,44th Dr,45th Ave,SW,402,26,qu-1,Hunters Point-Sunnyside-West Maspeth,4000250015,4000028,2024-03-12 20:00:00.000,2025-01-23 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7492946, -73.954448)"
2025-09-20 12:00:00.593,qu-02-160049,Live,Link 5G,160049,52-37 2 STREET,Queens,NY,11101,Queens,40.7409766,-73.9593664,54th Ave,Borden Ave,N,402,26,qu-1,Hunters Point-Sunnyside-West Maspeth,4000130175,4442931,2024-06-18 20:00:00.000,2024-10-08 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7409766, -73.9593664)"
2025-09-20 12:00:00.593,qu-02-160085,Live,Link 5G,160085,2-40 51 AVENUE,Queens,NY,11101,Queens,40.7424646,-73.9568252,5th St,2nd St,NW,402,26,qu-1,Hunters Point-Sunnyside-West Maspeth,4000157501,4000011,2025-02-18 19:00:00.000,2025-07-10 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7424646, -73.9568252)"
2025-09-20 12:00:00.593,qu-03-100928,Live,Link 1.0,100928,80-05 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74753882,-73.88549761,80 STREET,81 STREET,NE,403,25,4028300,Jackson Heights,4012910045,4030000,2017-08-18 20:00:00.000,2017-09-24 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74753882, -73.88549761)"
2025-09-20 12:00:00.593,qu-03-111054,Live,Link 1.0,111054,87-15 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74825267,-73.87871569,88 STREET,87 STREET,MIDBLOCK,403,21,4027900,Jackson Heights,4014750027,4036272,2017-07-07 20:00:00.000,2017-09-07 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74825267, -73.87871569)"
2025-09-20 12:00:00.593,qu-03-125337,Live,Link 1.0,125337,82-03 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74772878,-73.88366475,82 STREET,83 STREET,NE,403,21,4028300,Jackson Heights,4014700045,4036213,2017-07-07 20:00:00.000,2017-09-06 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74772878, -73.88366475)"
2025-09-20 12:00:00.593,qu-03-125359,Live,Link 1.0,125359,82-01 37 AVENUE,Queens,NY,11372,Queens,40.74982932,-73.88415453,82 STREET,83 STREET,NE,403,25,4028300,Jackson Heights,4014560041,4035816,2017-08-18 20:00:00.000,2017-11-07 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74982932, -73.88415453)"
2025-09-20 12:00:00.593,qu-03-125377,Live,Link 1.0,125377,88-22 37 AVENUE,Queens,NY,11372,Queens,40.7503431,-73.8780368,89th Street,88th Street,SW,403,21,QN-277,Jackson Heights,4014760001,4036294,2022-10-28 20:00:00.000,2023-01-16 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7503431, -73.8780368)"
2025-09-20 12:00:00.593,qu-03-125399,Live,Link 1.0,125399,85-10 NORTHERN BOULEVARD,Queens,NY,11372,Queens,40.755835,-73.881778,86 STREET,85 STREET,SW,403,25,4028100,Jackson Heights,4014330003,4035201,2018-04-27 20:00:00.000,2018-06-27 20:00:00.000,up,2025-09-20 12:00:00.593,down,2025-09-20 12:00:00.593,down,2025-09-20 12:00:00.593,"(40.755835, -73.881778)"
2025-09-20 12:00:00.593,qu-03-125402,Live,Link 1.0,125402,102-02 NORTHERN BOULEVARD,Queens,NY,11368,Queens,40.75744562,-73.86643426,102 STREET,103 STREET,SE,403,21,4037900,North Corona,4017170001,4042582,2018-04-27 20:00:00.000,2018-06-28 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75744562, -73.86643426)"
2025-09-20 12:00:00.593,qu-03-125413,Live,Link 1.0,125413,84-02 NORTHERN BOULEVARD,Queens,NY,11372,Queens,40.7555251,-73.8834031,Northern Boulevard,34th Avenue,SE,403,25,QN-281,Jackson Heights,4014320001,4035173,2022-11-11 19:00:00.000,2023-01-10 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,down,2025-09-20 12:00:00.593,"(40.7555251, -73.8834031)"
2025-09-20 12:00:00.593,qu-03-125430,Live,Link 1.0,125430,32-52 100 STREET,Queens,NY,11369,Queens,40.75748463,-73.86858881,32 AVENUE,NORTHERN BOULEVARD,NW,403,21,4036300,East Elmhurst,4014290034,4035112,2018-04-27 20:00:00.000,2019-02-27 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.75748463, -73.86858881)"
2025-09-20 12:00:00.593,qu-03-132963,Live,Link 1.0,132963,76-23 37 AVENUE,Queens,NY,11372,Queens,40.7492916,-73.889197,76 STREET,77 STREET,NW,403,25,4028700,Jackson Heights,4012760037,4029578,2023-04-10 20:00:00.000,2023-06-15 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7492916, -73.889197)"
2025-09-20 12:00:00.593,qu-03-132974,Live,Link 5G,132974,74-18 37 AVENUE,Queens,NY,11372,Queens,40.7489749,-73.8910703,75th Street,74th Street,SW,403,25,QN-289,Jackson Heights,4012850040,4029828,2022-11-30 19:00:00.000,2023-04-25 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7489749, -73.8910703)"
2025-09-20 12:00:00.593,qu-03-133667,Live,Link 1.0,133667,81-03 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74762687,-73.88464352,81 STREET,82 STREET,NE,403,21,4028300,Jackson Heights,4012920048,4030026,2017-07-21 20:00:00.000,2018-02-27 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74762687, -73.88464352)"
2025-09-20 12:00:00.593,qu-03-134030,Live,Link 1.0,134030,73-02 NORTHERN BOULEVARD,Queens,NY,11372,Queens,40.754507,-73.893639,73 STREET,74 STREET,SE,403,25,4028900,Jackson Heights,4012460001,4028633,2018-04-27 20:00:00.000,2018-06-19 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.754507, -73.893639)"
2025-09-20 12:00:00.593,qu-03-134080,Live,Link 1.0,134080,77-01 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74722343,-73.888492,77 STREET,78 STREET,NE,403,25,4028700,Jackson Heights,4012880048,4029906,2017-07-07 20:00:00.000,2017-08-24 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74722343, -73.888492)"
2025-09-20 12:00:00.593,qu-03-134084,Live,Link 1.0,134084,86-23 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74816825,-73.87951058,87 STREET,86 STREET,NW,403,21,4027900,Jackson Heights,4014740037,4036259,2017-08-30 20:00:00.000,2017-10-03 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74816825, -73.87951058)"
2025-09-20 12:00:00.593,qu-03-136305,Live,Link 1.0,136305,90-13 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74855095,-73.87577475,91 STREET,ELMHURST AVENUE,MIDBLOCK,403,21,4027500,Jackson Heights,4014780040,4036371,2017-08-04 20:00:00.000,2017-09-07 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74855095, -73.87577475)"
2025-09-20 12:00:00.593,qu-03-136366,Live,Link 1.0,136366,95-31 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.7491117,-73.87062416,WARREN STREET,95 STREET,NW,403,21,4027300,Jackson Heights,4014830044,4036618,2017-07-21 20:00:00.000,2017-09-07 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7491117, -73.87062416)"
2025-09-20 12:00:00.593,qu-03-136451,Live,Link 1.0,136451,85-05 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74801962,-73.88092373,85 STREET,86 STREET,NE,403,21,4027900,Jackson Heights,4014730045,4036249,2017-08-30 20:00:00.000,2017-10-05 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74801962, -73.88092373)"
2025-09-20 12:00:00.593,qu-03-136452,Live,Link 1.0,136452,88-03 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74831104,-73.87816548,88 STREET,89 STREET,NE,403,21,4027700,Jackson Heights,4014760107,4307356,2017-08-18 20:00:00.000,2017-09-07 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74831104, -73.87816548)"
2025-09-20 12:00:00.593,qu-03-136453,Live,Link 1.0,136453,84-29 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74797068,-73.88138742,85 STREET,84 STREET,NW,403,21,4028100,Jackson Heights,4014720036,4036234,2017-08-30 20:00:00.000,2017-10-03 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74797068, -73.88138742)"
2025-09-20 12:00:00.593,qu-03-136656,Live,Link 1.0,136656,93-19 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.7488692,-73.8729333,94 STREET,93 STREET,NW,403,21,4027300,Jackson Heights,4014810043,4431438,2017-08-04 20:00:00.000,2017-09-07 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7488692, -73.8729333)"
2025-09-20 12:00:00.593,qu-03-136703,Live,Link 1.0,136703,92-03 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74870842,-73.87439289,92 STREET,93 STREET,NE,403,21,4027500,Jackson Heights,4014800044,4036462,2017-08-30 20:00:00.000,2017-10-10 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74870842, -73.87439289)"
2025-09-20 12:00:00.593,qu-03-139600,Live,Link 1.0,139600,37-59 84 STREET,Queens,NY,11372,Queens,40.74799093,-73.8820337,ROOSEVELT AVENUE,37 AVENUE,NE,403,21,4028100,Jackson Heights,4014720036,4036234,2017-08-18 20:00:00.000,2017-09-06 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74799093, -73.8820337)"
2025-09-20 12:00:00.593,qu-03-139602,Live,Link 1.0,139602,37-69 78 STREET,Queens,NY,11372,Queens,40.74741228,-73.88761509,ROOSEVELT AVENUE,37 AVENUE,NE,403,25,4028500,Jackson Heights,4012890043,4029944,2017-07-07 20:00:00.000,2017-08-24 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74741228, -73.88761509)"
2025-09-20 12:00:00.593,qu-03-139608,Live,Link 1.0,139608,37-69 80 STREET,Queens,NY,11372,Queens,40.74760297,-73.8857513,ROOSEVELT AVENUE,37 AVENUE,NE,403,25,4028300,Jackson Heights,4012910047,4030002,2017-08-30 20:00:00.000,2017-10-12 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74760297, -73.8857513)"
2025-09-20 12:00:00.593,qu-03-139617,Live,Link 1.0,139617,37-65 95 STREET,Queens,NY,11372,Queens,40.74908967,-73.87181741,ROOSEVELT AVENUE,37 AVENUE,NE,403,21,4027300,Jackson Heights,4014830058,4036632,2017-10-18 20:00:00.000,2018-02-20 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74908967, -73.87181741)"
2025-09-20 12:00:00.593,qu-03-143034,Live,Link 1.0,143034,72-01 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74670669,-73.89344842,72 STREET,73 STREET,NE,403,25,4026500,Elmhurst-Maspeth,4012830072,4029787,2017-07-07 20:00:00.000,2017-08-23 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74670669, -73.89344842)"
2025-09-20 12:00:00.593,qu-03-143455,Live,Link 1.0,143455,81-02 37 AVENUE,Queens,NY,11372,Queens,40.7496063,-73.88507204,81 STREET,82 STREET,SE,403,21,4028300,Jackson Heights,4012920001,4030009,2017-08-18 20:00:00.000,2017-11-07 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7496063, -73.88507204)"
2025-09-20 12:00:00.593,qu-03-146005,Live,Link 1.0,146005,93-01 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74879795,-73.87355043,93 STREET,94 STREET,NE,403,21,4027300,Jackson Heights,4014810052,4036514,2017-11-21 19:00:00.000,2018-02-07 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74879795, -73.87355043)"
2025-09-20 12:00:00.593,qu-03-146069,Live,Link 1.0,146069,80-12 37 AVENUE,Queens,NY,11372,Queens,40.74953249,-73.8858319,80 STREET,81 STREET,MIDBLOCK,403,25,4028300,Jackson Heights,4012910001,4029986,2018-03-08 19:00:00.000,2018-04-11 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74953249, -73.8858319)"
2025-09-20 12:00:00.593,qu-03-146071,Live,Link 1.0,146071,79-20 37 AVENUE,Queens,NY,11372,Queens,40.74945855,-73.88645545,80 STREET,79 STREET,MIDBLOCK,403,25,4028500,Jackson Heights,4012900001,4449493,2018-03-08 19:00:00.000,2018-04-11 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74945855, -73.88645545)"
2025-09-20 12:00:00.593,qu-03-152384,Live,Link 5G,152384,69-02 NORTHERN BOULEVARD,Queens,NY,11377,Queens,40.7542666,-73.8966827,70th Street,69th Street,SW,403,25,291,Jackson Heights,4012420001,4028472,2023-05-04 20:00:00.000,2023-06-14 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7542666, -73.8966827)"
2025-09-20 12:00:00.593,qu-03-152939,Live,Link 1.0,152939,76-02 NORTHERN BOULEVARD,Queens,NY,11372,Queens,40.7546986,-73.8908315,Northern Boulevard,34th Avenue,SE,403,25,null,Jackson Heights,null,null,2022-08-31 20:00:00.000,2022-10-20 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7546986, -73.8908315)"
2025-09-20 12:00:00.593,qu-03-155735,Live,Link 5G,155735,87-10 NORTHERN BOULEVARD,Queens,NY,11372,Queens,40.7559636,-73.8798207,Northern Boulevard,34th Avenue,SW,403,25,null,Jackson Heights,4014350001,null,2023-04-12 20:00:00.000,2023-07-23 20:00:00.000,up,2025-09-20 12:00:00.593,down,2025-09-20 12:00:00.593,down,2025-09-20 12:00:00.593,"(40.7559636, -73.8798207)"
2025-09-20 12:00:00.593,qu-03-159984,Live,Link 1.0,159984,91-01 NORTHERN BOULEVARD,Queens,NY,11372,Queens,40.7565604,-73.8768487,91st Street,92nd Street,NE,403,25,null,Jackson Heights,4014210040,null,2023-11-05 19:00:00.000,2024-01-28 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7565604, -73.8768487)"
2025-09-20 12:00:00.593,qu-03-160025,Live,Link 5G,160025,81-20 NORTHERN BOULEVARD,Queens,NY,11372,Queens,40.7554275,-73.8855911,82nd Street,81st Street,SW,403,25,null,Jackson Heights,4012540006,null,2024-02-05 19:00:00.000,2024-04-11 20:00:00.000,up,2025-09-20 12:00:00.593,down,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7554275, -73.8855911)"
2025-09-20 12:00:00.593,qu-03-160028,Live,Link 5G,160028,77-19 25 AVENUE,Queens,NY,11370,Queens,40.7627807,-73.8905247,25TH AVENUE,24TH AVENUE,NW,403,22,qu-309.04,Jackson Heights,4010410034,4022778,2024-04-08 20:00:00.000,2024-09-26 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7627807, -73.8905247)"
2025-09-20 12:00:00.593,qu-03-160030,Live,Link 5G,160030,73-01 25 AVENUE,Queens,NY,11370,Queens,40.762123,-73.8968722,25TH AVENUE,ASTORIA BOULEVARD SOUTH,NE,403,22,qu-309.04,Jackson Heights,4010270025,4022950,2024-03-24 20:00:00.000,2025-01-23 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.762123, -73.8968722)"
2025-09-20 12:00:00.593,qu-03-160066,Live,Link 5G,160066,75-20 ASTORIA BOULEVARD,Queens,NY,11370,Queens,40.7642912,-73.8948328,ASTORIA BOULEVARD SOUTH,25TH AVENUE,MIDBLOCK,403,22,qu-309.04,Jackson Heights,4010270050,4307280,2024-09-04 20:00:00.000,2025-02-06 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7642912, -73.8948328)"
2025-09-20 12:00:00.593,qu-04-111010,Live,Link 1.0,111010,72-30 ROOSEVELT AVENUE,Queens,NY,11377,Queens,40.74667176,-73.89253173,73 STREET,72 STREET,SW,404,25,4026500,Elmhurst-Maspeth,4013040043,4030419,2017-07-07 20:00:00.000,2017-08-23 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74667176, -73.89253173)"
2025-09-20 12:00:00.593,qu-04-111122,Live,Link 1.0,111122,95-36 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74897101,-73.8704887,WARREN STREET,95 STREET,SW,404,21,4046500,Elmhurst,4015930008,4039774,2017-07-21 20:00:00.000,2017-09-07 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74897101, -73.8704887)"
2025-09-20 12:00:00.593,qu-04-124856,Live,Link 1.0,124856,82-61 BROADWAY,Queens,NY,11373,Queens,40.74199055,-73.88106477,ELMHURST AVENUE,VIETOR AVENUE,NW,404,25,4027100,Elmhurst,4015180088,4037524,2017-08-04 20:00:00.000,2017-08-23 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74199055, -73.88106477)"
2025-09-20 12:00:00.593,qu-04-124921,Live,Link 1.0,124921,89-02 QUEENS BOULEVARD,Queens,NY,11373,Queens,40.73454516,-73.87470458,56 AVENUE,HOFFMAN DRIVE,SE,404,25,4047500,Elmhurst,4028550012,4064743,2016-11-04 20:00:00.000,2016-12-28 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.73454516, -73.87470458)"
2025-09-20 12:00:00.593,qu-04-124926,Live,Link 1.0,124926,77-20 QUEENS BOULEVARD,Queens,NY,11373,Queens,40.73810857,-73.88571747,HILLYER STREET,IRELAND STREET,SW,404,25,4047900,Elmhurst-Maspeth,4024520007,4056457,2016-11-18 19:00:00.000,2017-01-11 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.73810857, -73.88571747)"
2025-09-20 12:00:00.593,qu-04-125322,Live,Link 1.0,125322,90-02 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74834975,-73.87652268,CASE STREET,ELMHURST STREET,MIDBLOCK,404,21,4027100,Elmhurst,4015510001,4038784,2017-07-21 20:00:00.000,2017-09-07 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74834975, -73.87652268)"
2025-09-20 12:00:00.593,qu-04-125330,Live,Link 1.0,125330,86-10 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74798095,-73.88002682,86 STREET,ELBERSTON AVENUE,SE,404,21,4026901,Elmhurst,4015020006,4037053,2017-08-18 20:00:00.000,2017-09-06 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74798095, -73.88002682)"
2025-09-20 12:00:00.593,qu-04-125340,Live,Link 1.0,125340,81-18 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74754337,-73.88409786,82 STREET,81 STREET,SW,404,25,4026901,Elmhurst,4014920009,4036867,2017-07-07 20:00:00.000,2017-09-06 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74754337, -73.88409786)"
2025-09-20 12:00:00.593,qu-04-128504,Live,Link 1.0,128504,80-20 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.7474512,-73.88498743,81 STREET,80 STREET,SW,404,25,4026901,Elmhurst,4014910008,4036845,2017-07-21 20:00:00.000,2017-09-06 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.7474512, -73.88498743)"
2025-09-20 12:00:00.593,qu-04-132440,Live,Link 1.0,132440,77-06 QUEENS BOULEVARD,Queens,NY,11373,Queens,40.738208,-73.886253,IRELAND STREET,HILLYER STREET,SE,404,25,4047900,Elmhurst-Maspeth,4024520001,4056456,2016-11-18 19:00:00.000,2017-03-19 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.738208, -73.886253)"
2025-09-20 12:00:00.593,qu-04-134075,Live,Link 1.0,134075,73-02 ROOSEVELT AVENUE,Queens,NY,11377,Queens,40.74671112,-73.89214477,73 STREET,BROADWAY,SE,404,25,4026500,Elmhurst-Maspeth,4013057501,4030453,2017-07-07 20:00:00.000,2018-06-17 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74671112, -73.89214477)"
2025-09-20 12:00:00.593,qu-04-136003,Live,Link 1.0,136003,40-02 73 STREET,Queens,NY,11377,Queens,40.74660883,-73.89236832,ROOSEVELT AVENUE,41 AVENUE,SW,404,25,4026500,Elmhurst-Maspeth,4013040043,4030419,2017-07-07 20:00:00.000,2018-04-08 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74660883, -73.89236832)"
2025-09-20 12:00:00.593,qu-04-136360,Live,Link 1.0,136360,74-04 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74679775,-73.89121486,74 STREET,75 STREET,SE,404,25,4026700,Elmhurst,4014850023,4036717,2017-07-07 20:00:00.000,2017-08-24 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74679775, -73.89121486)"
2025-09-20 12:00:00.593,qu-04-136365,Live,Link 1.0,136365,83-20 ROOSEVELT AVENUE,Queens,NY,11372,Queens,40.74774238,-73.88227031,BAXTER STREET,84 STREET,SE,404,21,4026901,Elmhurst,4015030001,4037071,2017-08-18 20:00:00.000,2017-09-06 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.74774238, -73.88227031)"
